year, gini , top5 ,,,,,,,,,,,,,,,
" 1,995.00 ", 47.64 , 25.05 ,,,,,,,,,,,,,,,
" 1,996.00 ", 46.78 , 23.86 ,,,,,,,,,,,,,,,
" 1,997.00 ", 47.97 , 25.04 ,,,,,,,,,,,,,,,
" 1,998.00 ", 48.93 , 25.71 ,,,,,,,,,,,,,,,
" 1,999.00 ", 49.90 , 26.38 ,,,,,,,,,,,,,,,
" 2,000.00 ", 50.86 , 27.05 ,,,,,,,,,,,,,,,
" 2,001.00 ", 49.26 , 26.25 ,,,,,,,,,,,,,,,
" 2,002.00 ", 49.64 , 25.99 ,,,,,,,,,,,,,,,
" 2,003.00 ", 50.42 , 27.58 ,,,,,,,,,,,,,,,
" 2,004.00 ", 50.15 , 27.54 ,,,,,,,,,,,,,,,
" 2,005.00 ", 50.51 , 26.54 ,,,,,,,,,,,,,,,
" 2,006.00 ", 52.34 , 28.33 ,,,,,,,,,,,,,,,
" 2,007.00 ", 49.29 , 26.31 ,,,,,,,,,,,,,,,
" 2,008.00 ", 48.65 , 25.80 ,,,,,,,,,,,,,,,
" 2,009.00 ", 49.60 , 26.51 ,,,,,,,,,,,,,,,
" 2,010.00 ", 48.08 , 24.51 ,,,,,,,,,,,,,,,
" 2,011.00 ", 48.17 , 25.32 ,,,,,,,,,,,,,,,
" 2,012.00 ", 46.65 , 24.24 ,,,,,,,,,,,,,,,
" 2,013.00 ", 48.27 , 25.84 ,,,,,,,,,,,,,,,
" 2,014.00 ", 44.97 , 21.74 ,,,,,,,,,,,,,,,
" 2,015.00 ", 45.77 , 23.19 ,,,,,,,,,,,,,,,
" 2,016.00 ", 43.18 , 21.83 ,,,,,,,,,,,,,,,
" 2,017.00 ", 43.05 , 22.34 ,,,,,,,,,,,,,,,
" 2,018.00 ", 43.83 , 23.40 ,,,,,,,,,,,,,,,
" 2,019.00 ", 43.01 , 22.26 ,,,,,,,,,,,,,,,
" 2,020.00 ", 40.33 , 19.78 ,,,,,,,,,,,,,,,
" 1,950.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,951.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,952.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,953.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,954.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,955.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,956.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,957.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,958.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,959.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,960.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,961.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,962.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,963.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,964.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,965.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,966.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,967.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,968.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,969.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,970.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,971.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,972.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,973.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,974.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,975.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,976.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,977.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,978.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,979.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,980.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,981.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,982.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,983.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,984.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,985.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,986.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,987.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,988.00 ", 42.52 , 22.34 ,,,,,,,,,,,,,,,
" 1,989.00 ", 42.04 , 21.82 ,,,,,,,,,,,,,,,
" 1,990.00 ", 41.56 , 21.29 ,,,,,,,,,,,,,,,
" 1,991.00 ", 41.08 , 20.77 ,,,,,,,,,,,,,,,
" 1,992.00 ", 40.61 , 20.25 ,,,,,,,,,,,,,,,
" 1,993.00 ", 40.13 , 19.72 ,,,,,,,,,,,,,,,
" 1,994.00 ", 39.65 , 19.20 ,,,,,,,,,,,,,,,
" 1,995.00 ", 39.17 , 18.67 ,,,,,,,,,,,,,,,
" 1,996.00 ", 38.84 , 18.55 ,,,,,,,,,,,,,,,
" 1,997.00 ", 38.50 , 18.42 ,,,,,,,,,,,,,,,
" 1,998.00 ", 38.17 , 18.29 ,,,,,,,,,,,,,,,
" 1,999.00 ", 37.83 , 18.16 ,,,,,,,,,,,,,,,
" 2,000.00 ", 37.50 , 18.03 ,,,,,,,,,,,,,,,
" 2,001.00 ", 37.16 , 17.91 ,,,,,,,,,,,,,,,
" 2,002.00 ", 36.83 , 17.78 ,,,,,,,,,,,,,,,
" 2,003.00 ", 36.49 , 17.65 ,,,,,,,,,,,,,,,
" 2,004.00 ", 36.16 , 17.52 ,,,,,,,,,,,,,,,
" 2,005.00 ", 35.82 , 17.39 ,,,,,,,,,,,,,,,
" 2,006.00 ", 35.49 , 17.27 ,,,,,,,,,,,,,,,
" 2,007.00 ", 35.16 , 17.14 ,,,,,,,,,,,,,,,
" 2,008.00 ", 34.82 , 17.01 ,,,,,,,,,,,,,,,
" 2,009.00 ", 34.49 , 16.88 ,,,,,,,,,,,,,,,
" 2,010.00 ", 34.15 , 16.75 ,,,,,,,,,,,,,,,
" 2,011.00 ", 33.82 , 16.63 ,,,,,,,,,,,,,,,
" 2,012.00 ", 33.48 , 16.50 ,,,,,,,,,,,,,,,
" 2,013.00 ", 33.48 , 16.50 ,,,,,,,,,,,,,,,
" 2,014.00 ", 33.48 , 16.50 ,,,,,,,,,,,,,,,
" 2,015.00 ", 33.48 , 16.50 ,,,,,,,,,,,,,,,
" 2,016.00 ", 33.48 , 16.50 ,,,,,,,,,,,,,,,
" 2,017.00 ", 33.48 , 16.50 ,,,,,,,,,,,,,,,
" 2,018.00 ", 33.48 , 16.50 ,,,,,,,,,,,,,,,
" 2,019.00 ", 33.48 , 16.50 ,,,,,,,,,,,,,,,
" 2,020.00 ", 33.48 , 16.50 ,,,,,,,,,,,,,,,
" 1,950.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,951.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,952.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,953.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,954.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,955.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,956.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,957.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,958.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,959.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,960.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,961.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,962.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,963.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,964.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,965.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,966.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,967.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,968.00 ", 42.40 , 25.68 ,,,,,,,,,,,,,,,
" 1,969.00 ", 42.82 , 25.69 ,,,,,,,,,,,,,,,
" 1,970.00 ", 43.23 , 25.70 ,,,,,,,,,,,,,,,
" 1,971.00 ", 43.64 , 25.70 ,,,,,,,,,,,,,,,
" 1,972.00 ", 44.05 , 25.71 ,,,,,,,,,,,,,,,
" 1,973.00 ", 44.47 , 25.72 ,,,,,,,,,,,,,,,
" 1,974.00 ", 44.88 , 25.73 ,,,,,,,,,,,,,,,
" 1,975.00 ", 45.29 , 25.74 ,,,,,,,,,,,,,,,
" 1,976.00 ", 45.70 , 25.75 ,,,,,,,,,,,,,,,
" 1,977.00 ", 46.11 , 25.76 ,,,,,,,,,,,,,,,
" 1,978.00 ", 46.53 , 25.77 ,,,,,,,,,,,,,,,
" 1,979.00 ", 46.94 , 25.78 ,,,,,,,,,,,,,,,
" 1,980.00 ", 47.35 , 25.79 ,,,,,,,,,,,,,,,
" 1,981.00 ", 47.76 , 25.80 ,,,,,,,,,,,,,,,
" 1,982.00 ", 48.17 , 25.81 ,,,,,,,,,,,,,,,
" 1,983.00 ", 48.59 , 25.82 ,,,,,,,,,,,,,,,
" 1,984.00 ", 49.00 , 25.83 ,,,,,,,,,,,,,,,
" 1,985.00 ", 49.41 , 25.84 ,,,,,,,,,,,,,,,
" 1,986.00 ", 49.82 , 25.85 ,,,,,,,,,,,,,,,
" 1,987.00 ", 50.23 , 25.86 ,,,,,,,,,,,,,,,
" 1,988.00 ", 49.27 , 25.65 ,,,,,,,,,,,,,,,
" 1,989.00 ", 48.31 , 25.45 ,,,,,,,,,,,,,,,
" 1,990.00 ", 47.34 , 25.25 ,,,,,,,,,,,,,,,
" 1,991.00 ", 47.85 , 25.55 ,,,,,,,,,,,,,,,
" 1,992.00 ", 48.36 , 25.85 ,,,,,,,,,,,,,,,
" 1,993.00 ", 48.87 , 26.16 ,,,,,,,,,,,,,,,
" 1,994.00 ", 49.37 , 26.46 ,,,,,,,,,,,,,,,
" 1,995.00 ", 48.97 , 26.37 ,,,,,,,,,,,,,,,
" 1,996.00 ", 48.56 , 26.29 ,,,,,,,,,,,,,,,
" 1,997.00 ", 48.16 , 26.20 ,,,,,,,,,,,,,,,
" 1,998.00 ", 50.97 , 28.28 ,,,,,,,,,,,,,,,
" 1,999.00 ", 53.78 , 30.37 ,,,,,,,,,,,,,,,
" 2,000.00 ", 55.30 , 32.31 ,,,,,,,,,,,,,,,
" 2,001.00 ", 53.14 , 30.61 ,,,,,,,,,,,,,,,
" 2,002.00 ", 52.70 , 29.85 ,,,,,,,,,,,,,,,
" 2,003.00 ", 52.27 , 29.10 ,,,,,,,,,,,,,,,
" 2,004.00 ", 52.23 , 29.34 ,,,,,,,,,,,,,,,
" 2,005.00 ", 51.86 , 28.34 ,,,,,,,,,,,,,,,
" 2,006.00 ", 51.44 , 28.53 ,,,,,,,,,,,,,,,
" 2,007.00 ", 52.93 , 29.31 ,,,,,,,,,,,,,,,
" 2,008.00 ", 49.23 , 25.91 ,,,,,,,,,,,,,,,
" 2,009.00 ", 48.23 , 25.30 ,,,,,,,,,,,,,,,
" 2,010.00 ", 48.91 , 25.77 ,,,,,,,,,,,,,,,
" 2,011.00 ", 45.56 , 22.43 ,,,,,,,,,,,,,,,
" 2,012.00 ", 46.55 , 23.42 ,,,,,,,,,,,,,,,
" 2,013.00 ", 46.83 , 24.12 ,,,,,,,,,,,,,,,
" 2,014.00 ", 44.79 , 23.09 ,,,,,,,,,,,,,,,
" 2,015.00 ", 46.02 , 23.58 ,,,,,,,,,,,,,,,
" 2,016.00 ", 44.80 , 22.74 ,,,,,,,,,,,,,,,
" 2,017.00 ", 44.20 , 22.09 ,,,,,,,,,,,,,,,
" 2,018.00 ", 45.37 , 23.00 ,,,,,,,,,,,,,,,
" 2,019.00 ", 45.37 , 22.88 ,,,,,,,,,,,,,,,
" 2,020.00 ", 46.35 , 24.57 ,,,,,,,,,,,,,,,
" 1,950.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,951.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,952.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,953.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,954.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,955.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,956.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,957.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,958.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,959.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,960.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,961.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,962.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,963.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,964.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,965.00 ", 42.36 , 21.06 ,,,,,,,,,,,,,,,
" 1,966.00 ", 42.24 , 21.12 ,,,,,,,,,,,,,,,
" 1,967.00 ", 42.12 , 21.18 ,,,,,,,,,,,,,,,
" 1,968.00 ", 42.00 , 21.24 ,,,,,,,,,,,,,,,
" 1,969.00 ", 41.88 , 21.29 ,,,,,,,,,,,,,,,
" 1,970.00 ", 41.76 , 21.35 ,,,,,,,,,,,,,,,
" 1,971.00 ", 41.65 , 21.41 ,,,,,,,,,,,,,,,
" 1,972.00 ", 41.53 , 21.47 ,,,,,,,,,,,,,,,
" 1,973.00 ", 41.41 , 21.53 ,,,,,,,,,,,,,,,
" 1,974.00 ", 41.29 , 21.59 ,,,,,,,,,,,,,,,
" 1,975.00 ", 41.17 , 21.65 ,,,,,,,,,,,,,,,
" 1,976.00 ", 40.83 , 21.56 ,,,,,,,,,,,,,,,
" 1,977.00 ", 40.48 , 21.48 ,,,,,,,,,,,,,,,
" 1,978.00 ", 40.14 , 21.40 ,,,,,,,,,,,,,,,
" 1,979.00 ", 39.80 , 21.31 ,,,,,,,,,,,,,,,
" 1,980.00 ", 39.45 , 21.23 ,,,,,,,,,,,,,,,
" 1,981.00 ", 39.11 , 21.15 ,,,,,,,,,,,,,,,
" 1,982.00 ", 38.77 , 21.06 ,,,,,,,,,,,,,,,
" 1,983.00 ", 38.42 , 20.98 ,,,,,,,,,,,,,,,
" 1,984.00 ", 38.08 , 20.90 ,,,,,,,,,,,,,,,
" 1,985.00 ", 37.73 , 20.81 ,,,,,,,,,,,,,,,
" 1,986.00 ", 37.39 , 20.73 ,,,,,,,,,,,,,,,
" 1,987.00 ", 37.05 , 20.65 ,,,,,,,,,,,,,,,
" 1,988.00 ", 36.70 , 20.56 ,,,,,,,,,,,,,,,
" 1,989.00 ", 36.36 , 20.48 ,,,,,,,,,,,,,,,
" 1,990.00 ", 36.02 , 20.39 ,,,,,,,,,,,,,,,
" 1,991.00 ", 35.67 , 20.31 ,,,,,,,,,,,,,,,
" 1,992.00 ", 35.28 , 20.22 ,,,,,,,,,,,,,,,
" 1,993.00 ", 34.89 , 20.13 ,,,,,,,,,,,,,,,
" 1,994.00 ", 34.50 , 20.03 ,,,,,,,,,,,,,,,
" 1,995.00 ", 34.10 , 19.94 ,,,,,,,,,,,,,,,
" 1,996.00 ", 33.71 , 19.85 ,,,,,,,,,,,,,,,
" 1,997.00 ", 34.35 , 20.29 ,,,,,,,,,,,,,,,
" 1,998.00 ", 34.99 , 20.74 ,,,,,,,,,,,,,,,
" 1,999.00 ", 35.63 , 21.18 ,,,,,,,,,,,,,,,
" 2,000.00 ", 36.27 , 21.63 ,,,,,,,,,,,,,,,
" 2,001.00 ", 36.10 , 21.35 ,,,,,,,,,,,,,,,
" 2,002.00 ", 35.93 , 21.06 ,,,,,,,,,,,,,,,
" 2,003.00 ", 35.76 , 20.78 ,,,,,,,,,,,,,,,
" 2,004.00 ", 35.60 , 20.49 ,,,,,,,,,,,,,,,
" 2,005.00 ", 35.43 , 20.21 ,,,,,,,,,,,,,,,
" 2,006.00 ", 35.07 , 20.04 ,,,,,,,,,,,,,,,
" 2,007.00 ", 34.71 , 19.88 ,,,,,,,,,,,,,,,
" 2,008.00 ", 34.34 , 19.71 ,,,,,,,,,,,,,,,
" 2,009.00 ", 33.98 , 19.55 ,,,,,,,,,,,,,,,
" 2,010.00 ", 33.49 , 18.94 ,,,,,,,,,,,,,,,
" 2,011.00 ", 33.00 , 18.33 ,,,,,,,,,,,,,,,
" 2,012.00 ", 32.43 , 17.87 ,,,,,,,,,,,,,,,
" 2,013.00 ", 31.87 , 17.42 ,,,,,,,,,,,,,,,
" 2,014.00 ", 34.32 , 19.86 ,,,,,,,,,,,,,,,
" 2,015.00 ", 36.78 , 22.31 ,,,,,,,,,,,,,,,
" 2,016.00 ", 36.33 , 21.83 ,,,,,,,,,,,,,,,
" 2,017.00 ", 35.87 , 21.36 ,,,,,,,,,,,,,,,
" 2,018.00 ", 35.42 , 20.88 ,,,,,,,,,,,,,,,
" 2,019.00 ", 35.42 , 20.88 ,,,,,,,,,,,,,,,
" 2,020.00 ", 35.42 , 20.88 ,,,,,,,,,,,,,,,
" 1,950.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,951.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,952.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,953.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,954.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,955.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,956.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,957.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,958.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,959.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,960.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,961.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,962.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,963.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,964.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,965.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,966.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,967.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,968.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,969.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,970.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,971.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,972.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,973.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,974.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,975.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,976.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,977.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,978.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,979.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,980.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,981.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,982.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,983.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,984.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,985.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,986.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,987.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,988.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,989.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,990.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,991.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,992.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,993.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,994.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,995.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,996.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,997.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,998.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,999.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,000.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,001.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,002.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,003.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,004.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,005.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,006.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,007.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,008.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,009.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,010.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,011.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,012.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,013.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,014.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,015.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,016.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,017.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,018.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,019.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 2,020.00 ", 54.56 , 30.54 ,,,,,,,,,,,,,,,
" 1,950.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,951.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,952.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,953.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,954.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,955.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,956.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,957.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,958.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,959.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,960.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,961.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,962.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,963.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,964.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,965.00 ", 36.61 , 17.87 ,,,,,,,,,,,,,,,
" 1,966.00 ", 36.42 , 17.75 ,,,,,,,,,,,,,,,
" 1,967.00 ", 36.23 , 17.63 ,,,,,,,,,,,,,,,
" 1,968.00 ", 36.05 , 17.50 ,,,,,,,,,,,,,,,
" 1,969.00 ", 35.86 , 17.38 ,,,,,,,,,,,,,,,
" 1,970.00 ", 35.67 , 17.26 ,,,,,,,,,,,,,,,
" 1,971.00 ", 35.48 , 17.14 ,,,,,,,,,,,,,,,
" 1,972.00 ", 35.30 , 17.02 ,,,,,,,,,,,,,,,
" 1,973.00 ", 35.11 , 16.90 ,,,,,,,,,,,,,,,
" 1,974.00 ", 34.92 , 16.78 ,,,,,,,,,,,,,,,
" 1,975.00 ", 34.85 , 16.72 ,,,,,,,,,,,,,,,
" 1,976.00 ", 34.79 , 16.66 ,,,,,,,,,,,,,,,
" 1,977.00 ", 34.72 , 16.61 ,,,,,,,,,,,,,,,
" 1,978.00 ", 34.65 , 16.55 ,,,,,,,,,,,,,,,
" 1,979.00 ", 34.58 , 16.49 ,,,,,,,,,,,,,,,
" 1,980.00 ", 34.51 , 16.44 ,,,,,,,,,,,,,,,
" 1,981.00 ", 34.44 , 16.38 ,,,,,,,,,,,,,,,
" 1,982.00 ", 34.44 , 16.49 ,,,,,,,,,,,,,,,
" 1,983.00 ", 34.43 , 16.60 ,,,,,,,,,,,,,,,
" 1,984.00 ", 34.43 , 16.71 ,,,,,,,,,,,,,,,
" 1,985.00 ", 34.42 , 16.82 ,,,,,,,,,,,,,,,
" 1,986.00 ", 34.01 , 16.57 ,,,,,,,,,,,,,,,
" 1,987.00 ", 33.61 , 16.32 ,,,,,,,,,,,,,,,
" 1,988.00 ", 33.20 , 16.07 ,,,,,,,,,,,,,,,
" 1,989.00 ", 32.80 , 15.83 ,,,,,,,,,,,,,,,
" 1,990.00 ", 32.39 , 15.58 ,,,,,,,,,,,,,,,
" 1,991.00 ", 31.99 , 15.33 ,,,,,,,,,,,,,,,
" 1,992.00 ", 33.26 , 15.82 ,,,,,,,,,,,,,,,
" 1,993.00 ", 34.52 , 16.31 ,,,,,,,,,,,,,,,
" 1,994.00 ", 35.79 , 16.80 ,,,,,,,,,,,,,,,
" 1,995.00 ", 37.06 , 17.29 ,,,,,,,,,,,,,,,
" 1,996.00 ", 36.60 , 17.14 ,,,,,,,,,,,,,,,
" 1,997.00 ", 36.14 , 16.99 ,,,,,,,,,,,,,,,
" 1,998.00 ", 35.69 , 16.84 ,,,,,,,,,,,,,,,
" 1,999.00 ", 35.23 , 16.70 ,,,,,,,,,,,,,,,
" 2,000.00 ", 34.77 , 16.55 ,,,,,,,,,,,,,,,
" 2,001.00 ", 34.31 , 16.40 ,,,,,,,,,,,,,,,
" 2,002.00 ", 34.16 , 16.12 ,,,,,,,,,,,,,,,
" 2,003.00 ", 34.00 , 15.83 ,,,,,,,,,,,,,,,
" 2,004.00 ", 33.85 , 15.54 ,,,,,,,,,,,,,,,
" 2,005.00 ", 33.69 , 15.26 ,,,,,,,,,,,,,,,
" 2,006.00 ", 33.18 , 14.97 ,,,,,,,,,,,,,,,
